342,千葉県南部,35.203428130897,140.046035650559
350,東京都２３区,35.6910145729301,139.735181991436
351,東京都多摩東部,35.676657079624,139.404014712941
352,東京都多摩西部,35.7841008782466,139.133267741272
354,神津島,34.2141240116488,139.14756016141
355,伊豆大島,34.737504801755,139.398860680118
356,新島,34.3908705243122,139.261953719004
357,三宅島,34.0281970490155,139.543209588378
358,八丈島,33.0582036184704,139.791238765374
359,小笠原,26.4684789419563,142.005446132563
360,神奈川県東部,35.4158798516042,139.541830262692
361,神奈川県西部,35.4187572372285,139.170065099832
370,新潟県上越,37.028577309026,138.153987349162
371,新潟県中越,37.2523218878926,138.885591560404
372,新潟県下越,37.9351085765371,139.396426040876
375,新潟県佐渡,38.0443952706501,138.389834987216
380,富山県東部,36.6540191718457,137.437080599991
381,富山県西部,36.6116154042673,136.942745221795
390,石川県能登,37.2064867460047,136.948180718148
391,石川県加賀,36.3778009761394,136.609662359906
400,福井県嶺北,35.9656984036161,136.361479635618
401,福井県嶺南,35.5232068049401,135.839517060097
411,山梨県中・西部,35.6343864344763,138.493498877733
412,山梨県東部・富士五湖,35.5700482506783,138.883889021463
420,長野県北部,36.6881921251618,138.150078155994
421,長野県中部,36.1891456600816,138.169651115476
422,長野県南部,35.654790923255,137.82736831621
430,岐阜県飛騨,36.1187019703343,137.226141814707
431,岐阜県美濃東部,35.4816794817731,137.316761509708
432,岐阜県美濃中西部,35.6069261648036,136.719663959301
440,静岡県伊豆,34.8745640375043,138.938865846631
441,静岡県東部,35.2402420829625,138.771488626138
442,静岡県中部,35.1039139770262,138.238197712947
443,静岡県西部,34.8836462400842,137.853989125771
450,愛知県東部,34.9312735856154,137.485860953082
451,愛知県西部,35.0894580120775,137.073328534043
460,三重県北部,35.0047600275823,136.526626961888
461,三重県中部,34.6191734898224,136.313318480575
462,三重県南部,34.213724255505,136.371820296006
500,滋賀県北部,35.3900869659917,136.165278079797
501,滋賀県南部,35.0456639623281,136.104847445449
510,京都府北部,35.46787882351,135.184751464577
511,京都府南部,35.0789732223378,135.65562115477
520,大阪府北部,34.783462719498,135.548853115561
521,大阪府南部,34.4415819650787,135.455666991985
530,兵庫県北部,35.4408410901881,134.71872293536
531,兵庫県南東部,34.9317329074819,135.099406804436
532,兵庫県南西部,34.9963324958315,134.553780088888
535,兵庫県淡路島,34.3621637869522,134.838411125225
540,奈良県,34.3192656265881,135.868735482575
550,和歌山県北部,34.1028777946241,135.3608210494
551,和歌山県南部,33.726110390324,135.656947155252
560,鳥取県東部,35.3918635375182,134.24926000843
562,鳥取県中部,35.4044079729083,133.789229650776
563,鳥取県西部,35.2994577316796,133.386845026069
570,島根県東部,35.2992242948002,132.951146669834
571,島根県西部,34.7928361651109,132.192509559817
575,島根県隠岐,36.2013585892796,133.208945191763
580,岡山県北部,35.0926200808239,133.823930457215
581,岡山県南部,34.7162121935879,133.802434935664
590,広島県北部,34.7991919297154,132.765038747369
591,広島県南東部,34.5591852337011,133.169466482037
592,広島県南西部,34.3973239449629,132.518452780871
600,徳島県北部,34.0127123218254,134.155924755563
601,徳島県南部,33.786975641433,134.365503868782
610,香川県東部,34.3007139401047,134.167233844802
611,香川県西部,34.1906564629378,133.817468763363
620,愛媛県東予,33.9500060023073,133.220443392779
621,愛媛県中予,33.7395076842639,132.869283566924
622,愛媛県南予,33.3472717034619,132.610302944072
630,高知県東部,33.5201666208914,134.065073389848
631,高知県中部,33.6512155360333,133.501258893035
632,高知県西部,33.133110128076,132.935115295384
700,山口県北部,34.3572476995743,131.359776226827
702,山口県西部,34.1223591161337,131.082290946589
703,山口県東部,34.1095644130935,132.089922630929
704,山口県中部,34.1800151405053,131.673551454039
710,福岡県福岡,33.5952497614343,130.403935574232
711,福岡県北九州,33.741810156755,130.908182834785
712,福岡県筑豊,33.6260119930602,130.73968769485
713,福岡県筑後,33.2675430810854,130.636383954678
720,佐賀県北部,33.3679017829721,129.948976438451
721,佐賀県南部,33.2461579827258,130.202283894043
730,長崎県北部,33.2292689757298,129.696488221909
731,長崎県南西部,32.8706410511579,129.881495729514
732,長崎県島原半島,32.745846722548,130.257068659466
735,長崎県対馬,34.4084515600988,129.32597991825
736,長崎県壱岐,33.7855297970237,129.716691163743
737,長崎県五島,32.818834297997,128.886870310454
740,熊本県阿蘇,32.9619259755635,131.108361031715
741,熊本県熊本,32.7626764454036,130.784193436199
742,熊本県球磨,32.2823561048014,130.847453124349
743,熊本県天草・芦北,32.3538263913408,130.287882170458
750,大分県北部,33.4988415016572,131.359900066464
751,大分県中部,33.2228447448591,131.583987201979
752,大分県南部,32.9206720136167,131.670221607535
753,大分県西部,33.1772178549274,131.133437868809
760,宮崎県北部平野部,32.4260541648634,131.521245562521
761,宮崎県北部山沿い,32.5122652343594,131.26564109005
762,宮崎県南部平野部,31.7648845865247,131.319831819666
763,宮崎県南部山沿い,31.924251908024,131.029034121253
770,鹿児島県薩摩,31.7496641914499,130.484942719855
771,鹿児島県大隅,31.4208972338992,130.924936450357
774,鹿児島県十島村,29.6888031620734,129.712994312664
775,鹿児島県甑島,31.755201316317,129.786634664733
776,鹿児島県種子島,30.5980929866606,130.918494282116
777,鹿児島県屋久島,30.346878132117,130.501382304569
778,鹿児島県奄美北部,28.2881614692973,129.439179108493
779,鹿児島県奄美南部,27.6311862243228,128.829035604575
800,沖縄県本島北部,26.6554705574845,128.058172038374
801,沖縄県本島中南部,26.2609127490052,127.732601148849
802,沖縄県久米島,26.4106427459504,126.83288263237
803,沖縄県大東島,25.834855523386,131.258912306859
804,沖縄県宮古島,24.7741858594093,125.242722844898
805,沖縄県石垣島,24.4656012809041,124.188763379481
806,沖縄県与那国島,24.4553666704242,122.988996964954
807,沖縄県西表島,24.3219449294693,123.82817843395
